year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017,3,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",124.00,26.00,8.37,0.62,5.40,0.00,11.61,5.00,2.00,2048.00,512.00,96.00,368.00,0.00,1072.00
2017,3,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",575.00,89.00,21.14,3.40,25.64,0.00,38.82,7.00,2.00,5790.00,1864.00,384.00,957.00,0.00,2585.00
2017,3,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",753.00,123.00,36.19,3.30,33.37,0.00,50.14,6.00,5.00,8337.00,2140.00,878.00,1255.00,0.00,4064.00
2017,3,VX,Virgin America,SAN,"San Diego, CA: San Diego International",168.00,51.00,12.48,0.65,8.80,0.00,29.08,3.00,0.00,2860.00,640.00,15.00,325.00,0.00,1880.00
2017,3,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2976.00,532.00,125.71,18.65,112.54,0.45,274.65,42.00,11.00,23924.00,4781.00,1401.00,4048.00,9.00,13685.00
2017,2,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",84.00,16.00,4.02,0.00,7.03,0.00,4.95,0.00,3.00,931.00,130.00,0.00,224.00,0.00,577.00
2017,2,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",28.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,99.00,57.00,42.00,0.00,0.00,0.00
2017,2,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",112.00,26.00,2.76,0.00,17.94,0.00,5.30,0.00,0.00,1216.00,102.00,0.00,618.00,0.00,496.00
2017,2,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",525.00,144.00,31.16,5.65,38.30,0.00,68.89,7.00,3.00,12040.00,3219.00,1008.00,1692.00,0.00,6121.00
2017,2,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",644.00,124.00,38.42,4.24,40.21,0.00,41.14,3.00,6.00,7904.00,2396.00,371.00,1598.00,0.00,3539.00
2017,2,VX,Virgin America,SAN,"San Diego, CA: San Diego International",148.00,50.00,3.01,1.40,9.50,0.00,36.10,12.00,2.00,3149.00,120.00,76.00,503.00,0.00,2450.00
2017,2,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",619.00,135.00,37.91,1.13,77.98,0.56,17.42,7.00,0.00,6406.00,2273.00,37.00,2878.00,15.00,1203.00
2017,2,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",436.00,115.00,15.35,4.52,59.61,2.36,33.16,7.00,0.00,7532.00,1512.00,330.00,2740.00,66.00,2884.00
2017,2,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",124.00,37.00,12.03,0.00,21.32,0.00,3.65,4.00,4.00,1468.00,506.00,0.00,856.00,0.00,106.00
2017,2,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",476.00,78.00,21.92,2.13,44.28,0.00,9.67,2.00,0.00,3367.00,1113.00,264.00,1560.00,0.00,430.00
2017,2,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2515.00,606.00,112.50,26.10,194.31,0.00,273.09,69.00,23.00,28480.00,5146.00,2228.00,7579.00,0.00,13527.00
2017,1,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",702.00,218.00,53.00,4.51,129.85,0.00,30.64,6.00,8.00,11588.00,3653.00,1102.00,4526.00,0.00,2307.00
2017,1,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",481.00,108.00,20.97,3.25,50.63,0.18,32.96,5.00,8.00,6439.00,1514.00,218.00,1876.00,11.00,2820.00
2017,1,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",136.00,41.00,12.64,0.28,22.82,0.00,5.25,2.00,13.00,1695.00,697.00,27.00,745.00,0.00,226.00
2017,1,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",510.00,139.00,45.86,13.10,56.86,0.00,23.18,2.00,6.00,8763.00,3164.00,1105.00,2914.00,0.00,1580.00
2017,1,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",93.00,40.00,13.39,0.29,18.51,0.00,7.80,2.00,1.00,2733.00,989.00,29.00,991.00,0.00,724.00
2017,1,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",31.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,1.00,375.00,375.00,0.00,0.00,0.00,0.00
2017,1,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",124.00,35.00,3.15,0.00,28.25,0.00,3.59,6.00,0.00,2512.00,259.00,0.00,1827.00,0.00,426.00
2017,1,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",545.00,127.00,26.68,1.00,31.91,0.00,67.41,11.00,3.00,7869.00,1790.00,181.00,1276.00,0.00,4622.00
2017,1,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",717.00,179.00,63.68,8.53,49.66,0.00,57.13,3.00,10.00,12704.00,3467.00,2219.00,2010.00,0.00,5008.00
2017,1,VX,Virgin America,SAN,"San Diego, CA: San Diego International",165.00,56.00,8.09,0.00,10.44,0.00,37.47,12.00,2.00,3367.00,591.00,0.00,391.00,0.00,2385.00
2017,1,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2818.00,791.00,168.19,4.67,220.05,0.47,397.62,88.00,17.00,37987.00,7165.00,239.00,7754.00,10.00,22819.00
2016,12,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",789.00,208.00,63.02,5.89,94.04,1.98,43.07,4.00,8.00,8867.00,2994.00,381.00,3011.00,43.00,2438.00
2016,12,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",484.00,128.00,25.62,6.40,57.48,0.00,38.50,3.00,4.00,7007.00,1705.00,540.00,1859.00,0.00,2903.00
2016,12,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",143.00,45.00,12.71,0.00,27.99,0.00,4.30,0.00,12.00,1999.00,750.00,0.00,1015.00,0.00,234.00
2016,12,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",550.00,138.00,47.13,11.12,58.54,0.92,20.30,1.00,5.00,7384.00,3032.00,761.00,2214.00,122.00,1255.00
2016,12,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",93.00,31.00,16.23,0.99,9.29,0.00,4.49,7.00,1.00,1859.00,649.00,375.00,378.00,0.00,457.00
2016,12,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",31.00,6.00,4.00,0.00,1.00,0.00,1.00,0.00,1.00,169.00,79.00,0.00,73.00,0.00,17.00
2016,12,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",124.00,54.00,8.11,0.00,22.55,0.00,23.34,1.00,0.00,3083.00,514.00,0.00,1111.00,0.00,1458.00
2016,12,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",548.00,156.00,53.87,2.92,35.92,0.00,63.29,3.00,1.00,11857.00,5015.00,327.00,1643.00,0.00,4872.00
2016,12,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",751.00,172.00,69.75,9.92,41.50,0.00,50.84,6.00,6.00,9505.00,3529.00,565.00,1713.00,0.00,3698.00
2016,12,VX,Virgin America,SAN,"San Diego, CA: San Diego International",175.00,56.00,18.42,0.27,3.54,0.00,33.77,6.00,1.00,4047.00,1544.00,25.00,147.00,0.00,2331.00
2016,12,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2860.00,799.00,231.40,6.73,133.69,1.57,425.62,34.00,16.00,40006.00,10463.00,602.00,5422.00,31.00,23488.00
2016,11,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",756.00,70.00,22.48,2.16,9.27,0.00,36.09,0.00,0.00,4551.00,1158.00,291.00,602.00,0.00,2500.00
2016,11,VX,Virgin America,SAN,"San Diego, CA: San Diego International",172.00,29.00,4.54,0.43,4.84,0.00,19.19,1.00,0.00,1519.00,349.00,13.00,112.00,0.00,1045.00
2016,11,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2805.00,383.00,97.37,13.61,68.09,1.76,202.17,12.00,8.00,15767.00,3862.00,906.00,2105.00,67.00,8827.00
2016,11,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",696.00,96.00,35.60,2.29,34.56,0.00,23.55,0.00,1.00,4004.00,1638.00,96.00,1057.00,0.00,1213.00
2016,11,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",445.00,49.00,13.21,0.40,20.83,0.00,14.56,0.00,1.00,2110.00,511.00,8.00,559.00,0.00,1032.00
2016,11,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",135.00,7.00,3.35,0.00,3.65,0.00,0.00,0.00,1.00,234.00,149.00,0.00,85.00,0.00,0.00
2016,11,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",523.00,33.00,16.77,1.00,11.40,0.00,3.83,0.00,1.00,1533.00,1061.00,25.00,270.00,0.00,177.00
2016,11,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",84.00,14.00,5.00,0.00,4.75,0.00,4.25,0.00,2.00,512.00,266.00,0.00,123.00,0.00,123.00
2016,11,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",30.00,9.00,8.62,0.00,0.00,0.00,0.38,0.00,0.00,301.00,283.00,0.00,0.00,0.00,18.00
2016,11,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",138.00,12.00,0.29,0.00,8.58,0.00,3.13,2.00,1.00,465.00,5.00,0.00,385.00,0.00,75.00
2016,11,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",532.00,74.00,25.61,0.95,20.89,0.00,26.55,0.00,3.00,3493.00,1435.00,17.00,662.00,0.00,1379.00
2016,10,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",723.00,113.00,40.81,0.78,42.91,0.00,28.50,1.00,1.00,4762.00,2049.00,35.00,1293.00,0.00,1385.00
2016,10,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",475.00,39.00,9.71,1.65,12.75,0.00,14.90,2.00,0.00,1631.00,471.00,98.00,302.00,0.00,760.00
2016,10,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",150.00,36.00,9.29,0.86,16.92,0.00,8.92,1.00,0.00,1284.00,325.00,202.00,442.00,0.00,315.00
2016,10,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",571.00,27.00,15.10,0.00,5.34,1.00,5.56,0.00,0.00,1181.00,800.00,0.00,189.00,56.00,136.00
2016,10,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",72.00,15.00,5.96,0.00,3.21,0.00,5.83,0.00,0.00,896.00,218.00,0.00,116.00,0.00,562.00
2016,10,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",31.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,83.00,0.00,0.00,0.00,0.00
2016,10,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",186.00,19.00,0.29,0.00,17.79,0.00,0.92,1.00,0.00,739.00,6.00,0.00,686.00,0.00,47.00
2016,10,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",522.00,68.00,24.24,1.00,20.67,0.00,22.09,2.00,0.00,3589.00,1605.00,28.00,670.00,0.00,1286.00
2016,10,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",819.00,115.00,47.16,1.10,13.37,0.00,53.37,3.00,0.00,8561.00,3242.00,53.00,598.00,0.00,4668.00
2016,10,VX,Virgin America,SAN,"San Diego, CA: San Diego International",176.00,41.00,3.74,0.23,6.94,0.00,30.09,4.00,0.00,3129.00,313.00,5.00,225.00,0.00,2586.00
2016,10,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2915.00,442.00,116.18,0.73,68.59,0.00,256.49,21.00,3.00,19241.00,5346.00,19.00,1813.00,0.00,12063.00
2016,9,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",694.00,129.00,49.05,1.55,43.32,0.16,34.92,1.00,0.00,6600.00,2820.00,101.00,1414.00,5.00,2260.00
2016,9,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",461.00,35.00,13.00,3.76,8.25,0.00,9.99,2.00,1.00,1817.00,646.00,286.00,218.00,0.00,667.00
2016,9,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",138.00,17.00,4.25,1.62,6.33,0.00,4.80,0.00,0.00,714.00,192.00,93.00,277.00,0.00,152.00
2016,9,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",547.00,40.00,16.11,1.20,13.55,0.00,9.14,0.00,3.00,2428.00,1239.00,52.00,481.00,0.00,656.00
2016,9,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",87.00,38.00,17.72,0.69,5.34,0.00,14.26,2.00,0.00,2732.00,1126.00,35.00,192.00,0.00,1379.00
2016,9,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",30.00,6.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,288.00,267.00,0.00,0.00,21.00,0.00
2016,9,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",180.00,19.00,0.00,0.00,18.00,0.00,1.00,1.00,0.00,1916.00,0.00,0.00,1890.00,0.00,26.00
2016,9,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",539.00,61.00,18.62,2.67,15.82,0.00,23.89,1.00,2.00,3408.00,854.00,357.00,671.00,0.00,1526.00
2016,9,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",766.00,91.00,36.26,3.68,14.37,0.00,36.69,0.00,2.00,5046.00,2047.00,166.00,636.00,0.00,2197.00
2016,9,VX,Virgin America,SAN,"San Diego, CA: San Diego International",170.00,27.00,7.39,0.00,5.62,0.00,13.99,0.00,0.00,1440.00,333.00,0.00,207.00,0.00,900.00
2016,9,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2825.00,369.00,101.72,11.93,60.32,0.00,195.03,27.00,2.00,16394.00,3895.00,1036.00,2278.00,0.00,9185.00
2016,8,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",842.00,239.00,80.99,11.31,59.58,0.73,86.39,13.00,1.00,14772.00,6071.00,991.00,2134.00,16.00,5560.00
2016,8,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",530.00,39.00,12.26,2.00,5.13,0.00,19.61,0.00,1.00,1690.00,574.00,84.00,145.00,0.00,887.00
2016,8,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",154.00,35.00,12.51,2.79,10.93,0.00,8.76,0.00,0.00,1757.00,599.00,385.00,373.00,0.00,400.00
2016,8,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",684.00,113.00,49.87,4.81,28.19,0.00,30.12,12.00,3.00,9589.00,5374.00,321.00,1273.00,0.00,2621.00
2016,8,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",93.00,29.00,7.00,0.25,13.20,0.00,8.54,1.00,0.00,1864.00,369.00,10.00,596.00,0.00,889.00
2016,8,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",31.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,199.00,199.00,0.00,0.00,0.00,0.00
2016,8,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",186.00,49.00,10.26,0.00,29.54,0.00,9.20,2.00,0.00,3601.00,564.00,0.00,2351.00,0.00,686.00
2016,8,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",564.00,101.00,38.75,0.00,19.56,1.00,41.69,1.00,0.00,5878.00,2582.00,0.00,533.00,28.00,2735.00
2016,8,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",856.00,152.00,57.32,8.19,24.06,0.00,62.44,1.00,2.00,8770.00,3003.00,502.00,825.00,0.00,4440.00
2016,8,VX,Virgin America,SAN,"San Diego, CA: San Diego International",178.00,47.00,10.10,0.03,0.65,0.00,36.23,0.00,0.00,2535.00,538.00,2.00,37.00,0.00,1958.00
2016,8,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2997.00,452.00,135.82,5.31,56.20,0.00,254.67,39.00,1.00,21575.00,7065.00,491.00,1626.00,0.00,12393.00
2016,7,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",889.00,228.00,63.41,13.32,57.74,0.32,93.21,12.00,1.00,13986.00,3341.00,1184.00,2669.00,10.00,6782.00
2016,7,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",528.00,45.00,15.34,1.00,12.03,0.00,16.63,0.00,0.00,1749.00,553.00,40.00,328.00,0.00,828.00
2016,7,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",151.00,44.00,11.85,4.04,17.32,0.00,10.79,0.00,0.00,2396.00,615.00,572.00,688.00,0.00,521.00
2016,7,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",723.00,104.00,45.34,10.11,21.78,0.00,26.77,2.00,3.00,6576.00,2454.00,1787.00,852.00,0.00,1483.00
2016,7,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",93.00,40.00,10.37,0.57,12.56,0.00,16.50,0.00,0.00,2278.00,437.00,13.00,560.00,0.00,1268.00
2016,7,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",31.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,112.00,0.00,0.00,0.00,0.00
2016,7,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",186.00,44.00,2.67,0.00,35.15,0.00,6.18,3.00,0.00,3244.00,222.00,0.00,2758.00,0.00,264.00
2016,7,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",609.00,98.00,42.46,0.76,21.95,2.00,30.83,2.00,0.00,5613.00,3024.00,22.00,631.00,53.00,1883.00
2016,7,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",755.00,149.00,61.03,12.88,23.87,0.00,51.22,3.00,0.00,12044.00,4426.00,1670.00,1424.00,0.00,4524.00
2016,7,VX,Virgin America,SAN,"San Diego, CA: San Diego International",164.00,32.00,5.76,0.00,1.64,0.00,24.60,1.00,0.00,1930.00,303.00,0.00,63.00,0.00,1564.00
2016,7,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3032.00,670.00,252.07,6.75,64.91,0.00,346.26,94.00,2.00,37371.00,13560.00,387.00,2398.00,0.00,21026.00
2016,6,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",858.00,198.00,71.76,7.70,43.60,0.00,74.93,6.00,1.00,11614.00,4287.00,522.00,1812.00,0.00,4993.00
2016,6,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",504.00,57.00,13.47,0.00,24.79,0.00,18.74,0.00,1.00,1986.00,853.00,0.00,630.00,0.00,503.00
2016,6,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",133.00,17.00,7.68,1.00,5.15,0.00,3.17,0.00,0.00,855.00,284.00,195.00,243.00,0.00,133.00
2016,6,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",633.00,96.00,31.18,7.06,22.02,0.00,35.74,0.00,0.00,4959.00,1649.00,629.00,1119.00,0.00,1562.00
2016,6,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",87.00,22.00,6.12,0.00,5.84,0.00,10.04,0.00,0.00,1176.00,303.00,0.00,261.00,0.00,612.00
2016,6,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",30.00,5.00,4.13,0.00,0.87,0.00,0.00,0.00,0.00,199.00,179.00,0.00,20.00,0.00,0.00
2016,6,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",180.00,36.00,12.65,0.00,12.90,0.00,10.45,2.00,0.00,2325.00,599.00,0.00,952.00,0.00,774.00
2016,6,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",585.00,93.00,32.98,0.47,28.60,0.00,30.95,3.00,1.00,5238.00,2539.00,9.00,820.00,0.00,1870.00
2016,6,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",727.00,121.00,37.33,12.45,15.86,0.00,55.36,3.00,3.00,8163.00,2162.00,1413.00,810.00,0.00,3778.00
2016,6,VX,Virgin America,SAN,"San Diego, CA: San Diego International",171.00,43.00,9.16,0.03,9.41,0.00,24.39,2.00,0.00,1742.00,407.00,2.00,230.00,0.00,1103.00
2016,6,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2968.00,676.00,216.37,8.02,109.60,1.53,340.48,49.00,7.00,32208.00,10925.00,809.00,3326.00,48.00,17100.00
2016,5,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",775.00,112.00,41.86,7.40,27.13,1.45,34.16,3.00,0.00,5469.00,1874.00,672.00,912.00,31.00,1980.00
2016,5,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",480.00,37.00,13.72,0.00,19.96,0.00,3.32,1.00,1.00,1497.00,861.00,0.00,456.00,0.00,180.00
2016,5,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",119.00,15.00,7.11,0.00,4.94,0.00,2.95,0.00,0.00,434.00,177.00,0.00,157.00,0.00,100.00
2016,5,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",615.00,63.00,28.84,1.73,17.18,0.00,15.25,0.00,1.00,2907.00,1814.00,80.00,460.00,0.00,553.00
2016,5,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",88.00,16.00,4.29,1.24,5.63,0.00,4.85,0.00,0.00,997.00,237.00,71.00,240.00,0.00,449.00
2016,5,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",31.00,4.00,3.54,0.00,0.00,0.00,0.46,0.00,0.00,134.00,122.00,0.00,0.00,0.00,12.00
2016,5,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",186.00,29.00,9.09,2.52,12.47,0.00,4.92,3.00,0.00,1274.00,435.00,149.00,460.00,0.00,230.00
2016,5,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",446.00,70.00,15.34,0.60,9.06,0.00,45.01,4.00,0.00,4210.00,839.00,24.00,656.00,0.00,2691.00
2016,5,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",704.00,101.00,35.22,4.23,14.26,0.00,47.29,5.00,1.00,7396.00,1772.00,596.00,519.00,0.00,4509.00
2016,5,VX,Virgin America,SAN,"San Diego, CA: San Diego International",171.00,41.00,6.94,0.03,1.22,0.27,32.54,2.00,0.00,2143.00,351.00,1.00,55.00,4.00,1732.00
2016,5,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2956.00,597.00,159.23,5.80,94.39,1.97,335.61,27.00,1.00,26277.00,6533.00,571.00,2883.00,38.00,16252.00
2016,4,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",770.00,118.00,43.41,3.99,27.69,0.00,42.91,3.00,1.00,6577.00,2261.00,438.00,986.00,0.00,2892.00
2016,4,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",467.00,34.00,10.81,0.41,9.24,0.90,12.64,0.00,0.00,1558.00,596.00,7.00,273.00,23.00,659.00
2016,4,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",110.00,12.00,8.29,0.20,1.82,0.00,1.69,1.00,0.00,841.00,601.00,24.00,148.00,0.00,68.00
2016,4,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",632.00,42.00,24.18,2.13,3.82,0.00,11.87,0.00,0.00,1807.00,1296.00,47.00,88.00,0.00,376.00
2016,4,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",75.00,3.00,1.03,0.00,1.00,0.00,0.97,0.00,0.00,236.00,21.00,0.00,64.00,0.00,151.00
2016,4,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",30.00,8.00,7.89,0.00,0.00,0.00,0.11,0.00,0.00,174.00,172.00,0.00,0.00,0.00,2.00
2016,4,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",180.00,48.00,13.33,0.11,18.23,0.00,16.33,4.00,0.00,2681.00,496.00,11.00,883.00,0.00,1291.00
2016,4,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",438.00,42.00,12.32,1.62,8.31,0.00,19.75,3.00,0.00,2332.00,725.00,60.00,337.00,0.00,1210.00
2016,4,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",668.00,79.00,24.99,4.52,14.63,0.00,34.86,7.00,1.00,5157.00,1894.00,226.00,644.00,0.00,2393.00
2016,4,VX,Virgin America,SAN,"San Diego, CA: San Diego International",162.00,40.00,4.10,0.00,6.34,0.00,29.55,0.00,0.00,1756.00,160.00,0.00,214.00,0.00,1382.00
2016,4,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2845.00,529.00,126.78,14.15,99.77,3.88,284.42,36.00,2.00,24922.00,6156.00,848.00,2973.00,118.00,14827.00
2016,3,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",802.00,125.00,38.99,4.63,29.41,0.44,51.53,0.00,1.00,6014.00,1911.00,277.00,862.00,7.00,2957.00
2016,3,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",463.00,40.00,13.03,0.71,12.29,0.21,13.76,1.00,0.00,1769.00,631.00,20.00,346.00,4.00,768.00
2016,3,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",116.00,22.00,9.70,0.40,8.30,0.00,3.60,0.00,0.00,838.00,433.00,18.00,272.00,0.00,115.00
2016,3,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",614.00,80.00,31.55,2.96,27.96,0.00,17.54,0.00,0.00,2797.00,1256.00,98.00,858.00,0.00,585.00
2016,3,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",57.00,12.00,3.00,2.55,1.76,0.00,4.69,2.00,0.00,599.00,92.00,99.00,52.00,0.00,356.00
2016,3,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,3,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",186.00,74.00,1.83,0.00,71.28,0.00,0.89,2.00,0.00,4182.00,171.00,0.00,3891.00,0.00,120.00
2016,3,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",444.00,99.00,32.36,3.17,15.33,0.87,47.27,11.00,2.00,7115.00,3138.00,235.00,597.00,39.00,3106.00
2016,3,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",651.00,109.00,46.21,4.86,11.15,0.00,46.77,4.00,0.00,7272.00,2714.00,478.00,319.00,0.00,3761.00
2016,3,VX,Virgin America,SAN,"San Diego, CA: San Diego International",168.00,50.00,8.25,1.00,5.56,0.00,35.19,3.00,0.00,3596.00,588.00,24.00,221.00,0.00,2763.00
2016,3,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2915.00,485.00,128.50,2.53,92.40,3.20,258.37,44.00,4.00,20316.00,5369.00,98.00,2799.00,66.00,11984.00
